region	country	station	station_active_date	station_inactive_date	reactive_c2c_id	time_zone	queue_name	sun_open	sun_close	mon_open	mon_close	tue_open	tue_close	wed_open	wed_close	thu_open	thu_close	fri_open	fri_close	sat_open	sat_close	active_flag
NA	US	DAX5	2021-02-01	2099-12-31	49d1294c-4539-48bf-92d5-6c2c01221070	America/Los_Angeles	SDS-US-DSL-DAX5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	BLRB	2019-03-31	2099-12-31	0b0d9139-5ca3-4698-93e7-e8ae3b455f96	Asia/Kolkata	SDS-IN-DSL-BLRB-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	UK	DLS4	2021-10-07	2099-12-31	d528624f-110c-45dd-8e9c-d931322925d3	Europe/London	AmazonUkDSLDLS4Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	HYDQ	2019-03-31	2099-12-31	e593d29d-7954-4a46-a680-ee2b179a5b5a	Asia/Kolkata	SDS-IN-DSL-HYDQ-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DII3	2021-07-28	2099-12-31	b89c556e-9bf1-4a09-bc02-5d2b32dc3d26	America/New_York	AmazonUsDSLDII3Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DLP2	2018-11-18	2099-12-31	8166b3e8-b170-4430-835b-b37891cb8fce	Europe/Paris	SDS-FR-DSL-DLP2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DJR6	2020-09-28	2099-12-31	eba02110-09a4-4946-adf5-2e5521c06e48	America/New_York	SDS-US-DSL-DJR6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSR2	2020-09-28	2099-12-31	6f8e19d4-9089-4c94-90ef-4d0e81363be8	America/Los_Angeles	SDS-US-DSL-DSR2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCB2	2021-11-15	2099-12-31	818814bf-69e2-4d60-9d5a-472c09f4623a	America/New_York	AmazonUsDSLDCB2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DTN6	2021-08-11	2099-12-31	4e69117c-51ac-4744-9b59-9a2ba8b9ee17	America/Chicago	AmazonUsDSLDTN6Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DLI4	2020-07-15	2099-12-31	eec1cf96-5718-43ed-931a-8f626829dc9b	America/Chicago	SDS-US-DSL-DLI4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DIA4	2020-04-22	2099-12-31	a2f63533-be4a-418d-a51c-4b2a200b56a7	America/Chicago	SDS-US-DSL-DIA4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	HYDD	2019-03-31	2099-12-31	725bfcc9-9e18-44e7-a382-9412efa7165c	Asia/Kolkata	SDS-IN-DSL-HYDD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DAT1	2018-04-29	2099-12-31	00c858c1-21d9-4f29-be70-3e9db950bbbe	America/New_York	SDS-US-DSL-DAT1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DFX4	2021-08-25	2099-12-31	8364c12b-c542-4efa-be29-1fee41c4407f	America/Los_Angeles	AmazonUsDSLDFX4Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DJE3	2020-08-31	2099-12-31	c526ce01-a9f0-4b7f-aaab-9a7d6b81201f	America/New_York	SDS-US-DSL-DJE3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DQW7	2021-10-29	2022-06-08	42018e06-4adb-49b3-8e88-572fc5eaeb05	Europe/Madrid	amzl-dsl-dqw7@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DSM4	2021-06-08	2099-12-31	53ceaa11-ded5-4fca-be2c-0e17d72a773d	America/Los_Angeles	SDS-US-DSL-DSM4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	OSI5	2021-10-22	2099-12-31	b0c679fc-39dc-4369-99e3-2006117d4545	Europe/Rome	AmazonItDSLOSI5Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
NA	US	DSD8	2020-09-28	2099-12-31	f0da8cdd-0896-4b3e-a4df-222aef0fa7f6	America/Los_Angeles	SDS-US-DSL-DSD8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	JP	DOO2	2020-07-14	2099-12-31	72ce778f-e1a9-4058-b290-e69850c63f93	Asia/Tokyo	SDS-JP-DSL-DOO2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DLZ2	2019-01-20	2099-12-31	e6f6a24d-f11b-4e54-824c-d503823cf250	Europe/Rome	SDS-IT-DSL-DLZ2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
NA	US	DJE5	2021-08-30	2099-12-31	dd3edb96-0fac-4b3d-a240-072844a8f5df	America/New_York	AmazonUsDSLDJE5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDC3	2018-04-29	2099-12-31	62f3a8e0-a0f3-406a-90fa-0a0f4b03d31a	America/New_York	SDS-US-DSL-DDC3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DMD4	2020-06-17	2099-12-31	e68ca3dc-3541-4175-84bb-e58bc287c4a6	America/New_York	SDS-US-DSL-DMD4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DXP1	2020-06-04	2099-12-31	5698839e-ac31-4c92-83a6-5207af68e92d	Europe/London	SDS-UK-DSL-DXP1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DQZ3	2021-10-14	2099-12-31	fb3816a2-1b42-455f-be43-a22f14fcb88a	Europe/Madrid	amzl-dsl-dqz3@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	ES	DIC1	2020-09-17	2099-12-31	8d9dad23-9fc8-4b25-8594-fc422771f6bb	Europe/Madrid	SDS-ES-DSL-DIC1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	CA	DTO5	2020-02-02	2099-12-31	cdaea085-d1ff-464c-88a1-581512f63a5c	America/New_York	SDS-CA-DSL-DTO5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AT	DOQ9	2021-07-30	2099-12-31	c66c5c8c-5118-4577-8fcb-b4e3cae15d95	Europe/Berlin	SDS-AT-DSL-DVI1-EMAIL	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	ACTIVE
NA	CA	DOI6	2021-09-13	2099-12-31	3ea7d625-247a-4c3c-a113-c4dc492f3585	America/New_York	AmazonCaDSLDOI6Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DBY1	2019-09-25	2099-12-31	fee28144-4e02-491c-811f-084ebe1b088b	Europe/Berlin	SDS-DE-DSL-DBY1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DNH2	2019-11-24	2099-12-31	90d79e2e-574b-484b-b6bc-8845f847f302	America/New_York	SDS-US-DSL-DNH2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DSI2	2020-10-07	2099-12-31	1207c156-baef-4ccc-8bde-339d5ff97ddb	Europe/Rome	SDS-IT-DSL-DSI2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
NA	MX	DTR1	2020-09-24	2099-12-31	b7660d4e-bc75-41b7-8fdf-9e310dc4cb17	America/Mexico_City	SDS-MX-DSL-DTR1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNW9	2020-09-25	2099-12-31	4350c091-a732-4b14-b252-b93db117aa71	Europe/Berlin	SDS-DE-DSL-DNW9-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DAE1	2020-02-27	2099-12-31	643671d9-718a-4901-8afe-dd7b95d64b27	America/New_York	SDS-US-DSL-DAE1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DIF1	2021-09-02	2099-12-31	5aa9d958-68e4-4c3b-ac50-9c202bd1b0a7	Europe/Paris	AmazonFrDSLDIF1Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DBI2	2021-09-01	2099-12-31	e78981ef-07e8-4b5b-bb1e-fe87dfe51305	Europe/London	AmazonUkDSLDBI2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBA2	2018-09-09	2099-12-31	358524aa-650a-4781-8877-7c20dca184b1	America/New_York	SDS-US-DSL-DBA2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DGP1	2021-06-17	2099-12-31	6e7a28ba-fcce-4121-8811-17777789e207	Europe/Madrid	amzl-dsl-dgp1@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCL3	2019-06-23	2099-12-31	738dfa50-f8ae-4bbc-b19a-98bd854da09d	America/New_York	SDS-US-DSL-DCL3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DPX4	2020-11-02	2099-12-31	bd191f5a-2fc9-4b18-a8a0-a6368ee50349	America/Phoenix	SDS-US-DSL-DPX4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	XMX7	2021-02-25	2099-12-31	cf6682de-796c-47cf-9588-371baf16d080	America/Mexico_City	SDS-MX-DSL-DMX1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	DELT	2019-03-31	2099-12-31	90827083-7f86-4a9c-b1d6-56f139a86b86	Asia/Kolkata	SDS-IN-DSL-DELT-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DLI9	2021-07-12	2099-12-31	4248cf6d-e8df-46e0-a42d-e245d8311064	America/Chicago	SDS-US-DSL-DLI9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DLO8	2021-09-08	2099-12-31	7fdf557f-103b-4436-a96b-e2734be656c9	Europe/Rome	AmazonItDSLDLO8Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	AT	DOQ8	2021-09-08	2099-12-31	95e061bf-562f-4c23-ae61-26e040293478	Europe/Berlin	amzl-dsl-doq8@amazon.de	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	ACTIVE
EU	UK	DPE2	2021-09-23	2099-12-31	4db8d259-9a93-4a8a-b6a1-238404dac106	Europe/London	AmazonUkDSLDPE2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DKS3	2021-06-30	2099-12-31	ca8753e6-eb22-42cb-b15f-44a0d5c7b7ce	America/Chicago	SDS-US-DSL-DKS3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	IDRD	2021-03-21	2099-12-31	c764ef42-04bf-4906-a100-6440554353a5	Asia/Kolkata	SDS-IN-DSL-IDRD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IT	OPU1	2020-04-08	2099-12-31	ee27184a-60d9-44e0-997f-b0102af27c5f	Europe/Rome	SDS-IT-DSL-DPU1-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IN	GAUA	2021-09-01	2099-12-31	573fba6a-be3d-42b0-be60-7581ed09cf6b	Asia/Kolkata	AmazonInDSLGAUAEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	DE	DCQ3	2020-12-04	2022-08-01	a08289a7-2e1a-4456-af55-fc5ff5a852ec	Europe/Berlin	SDS-DE-DSL-DNW3-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DDX2	2021-04-28	2099-12-31	a6685e23-0418-4002-995b-9abf4547a844	America/Chicago	SDS-US-DSL-DDX2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DON8	2021-11-08	2099-12-31	a54fe4ed-6f75-4115-b17c-030fe225f212	America/New_York	AmazonCaDSLDON8Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DXC3	2021-09-28	2099-12-31	81a4183d-e960-49b1-b820-65ee32de5e7f	America/Los_Angeles	AmazonUsDSLDXC3Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDF6	2021-09-29	2099-12-31	cf53d1d8-19ce-4869-aa4e-e2e3efbe8bc5	America/Chicago	AmazonUsDSLDDF6Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBK1	2019-08-05	2099-12-31	1c06dbb0-1082-476d-935e-6696ba8dc902	America/New_York	SDS-US-DSL-DBK1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DXH5	2021-08-04	2099-12-31	57468af5-3ac9-40e4-b7c5-70e84668cb5a	America/Chicago	AmazonUsDSLDXH5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DTC2	2020-11-04	2099-12-31	cebf1938-686b-4427-9fd8-72d625325c0c	Europe/Rome	SDS-IT-DSL-DTC2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IT	DVN6	2021-09-29	2099-12-31	2abe2dca-76ff-4a78-9869-c0d92e3a8f21	Europe/Rome	AmazonItDSLDVN6Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
NA	BR	XSP6	2021-03-31	2099-12-31	6f2f69e0-258b-4fc9-bfe5-a20abb424f3d	America/Sao_Paulo	SDS-BR-DSL-DBZ1-EMAIL	10:00	19:00	10:00	19:00	10:00	17:30	10:00	17:30	10:00	17:30	10:00	17:30	10:00	17:30	ACTIVE
EU	UK	DXG1	2018-04-29	2099-12-31	361eefe4-7a16-4918-a1f7-210bc28c2201	Europe/London	SDS-UK-DSL-DXG1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DMZ2	2021-10-21	2099-12-31	a78a7186-6f61-4655-90e0-d6ca89cdc8bd	Europe/Madrid	AmazonEsDSLDMZ2Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DSS2	2018-08-26	2099-12-31	c9119464-30ae-443b-ac55-91a5d6bba3cd	Europe/London	SDS-UK-DSL-DSS2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DLX1	2021-11-15	2099-12-31	81345691-823c-418d-8e6e-d96ba1fc56c2	America/Los_Angeles	AmazonUsDSLDLX1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	OSG2	2020-09-16	2099-12-31	6ef99b6c-e632-422e-9250-8c6fb8cd2107	Europe/Rome	SDS-IT-DSL-DLZ2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
FE	JP	ONG2	2021-03-14	2099-12-31	75a507a9-dcc2-461a-8f48-2045bfc69b3c	Asia/Tokyo	SDS-JP-DSL-DAI1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNW6	2020-04-08	2099-12-31	f4ce7610-2d15-4160-8dc4-0c4e613be44b	Europe/Berlin	SDS-DE-DSL-DNW6-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	MX	DSL1	2021-12-13	2099-12-31	e18fa66b-54af-4663-a904-cca2acf2e8f1	America/Mexico_City	AmazonMxDSLDSL1Email	00:00	00:00	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	ACTIVE
EU	EG	DGI7	2022-01-30	2099-12-31	e73753c2-b7c7-4490-be21-64e7c918c8fe	Africa/Cairo	AmazonEgDSLDGI7Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	MAAI	2019-03-31	2099-12-31	8d6740d3-8398-4224-aa1d-003529d203af	Asia/Kolkata	SDS-IN-DSL-MAAI-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DYO1	2020-11-30	2099-12-31	d3f9bcdd-a709-4164-9d2b-d50eea4ea9c2	America/New_York	SDS-US-DSL-DYO1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DRT7	2021-06-23	2099-12-31	281ddf3f-acf1-42fa-8652-b30d762d44cf	America/New_York	SDS-US-DSL-DRT7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	DMX4	2019-06-23	2099-12-31	46267b64-46f9-4533-afe1-1a153c486bef	America/Mexico_City	SDS-MX-DSL-DMX4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DQA4	2019-09-19	2099-12-31	f104420b-d34e-48b6-920f-2a78009ba314	Europe/Madrid	SDS-ES-DSL-DQA4-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DIL5	2020-07-14	2099-12-31	8fe8787c-8257-4a8c-9350-eab8e34bb58c	America/Chicago	SDS-US-DSL-DIL5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DTB9	2021-06-16	2099-12-31	d02f8e76-4f48-454e-b5c7-87de451ab76b	America/New_York	SDS-US-DSL-DTB9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DRT9	2020-08-17	2099-12-31	8ded715b-5893-40e0-a9b2-a49ea34a39ae	America/New_York	SDS-US-DSL-DRT9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	AU	XNS2	2020-07-21	2099-12-31	07a27f8e-b436-45d2-8b8a-b50fece6ab72	Australia/Sydney	SDS-AU-DSL-DNS2-EMAIL	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	ACTIVE
NA	MX	XDF1	2021-10-14	2099-12-31	2140cd70-8b0b-4417-a905-e6477fe254d3	America/Mexico_City	SDS-MX-DSL-DMX1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCX5	2020-09-29	2099-12-31	76cc028f-57d1-46e2-86ae-585003e4e899	America/Los_Angeles	SDS-US-DSL-DCX5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	ONM2	2021-04-08	2099-12-31	83cb25d4-1693-479f-b94c-3caf6443d68d	Europe/Berlin	SDS-DE-DSL-DNM6-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	DNW2	2018-12-09	2099-12-31	223fa160-8229-4c21-8f08-eb4151ae199c	Europe/Berlin	SDS-DE-DSL-DNW2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DXM2	2018-08-18	2099-12-31	cd68ceee-574d-4e49-9b37-91ced3288b13	Europe/London	SDS-UK-DSL-DXM2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DWA2	2021-06-07	2099-12-31	72adc498-112a-4a02-97e3-8f965f509fe9	America/Los_Angeles	SDS-US-DSL-DWA2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DRQ5	2021-10-21	2099-12-31	b45f03d5-5149-4453-8fd7-856f5f1ac5a9	Europe/Paris	AmazonFrDSLDRQ5Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DAS9	2021-06-09	2099-12-31	7c01fa03-7d47-4015-866e-c06e7bc8f047	America/New_York	SDS-US-DSL-DAS9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DCT7	2021-11-03	2099-12-31	e3d675a3-8cf2-473f-ac71-b360fcf50c06	Europe/Madrid	AmazonEsDSLDCT7Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DHA1	2020-09-23	2099-12-31	b2f73ebb-5170-4c86-95df-a6320e2522c4	Europe/London	SDS-UK-DSL-DHA1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	ONC8	2021-10-01	2099-12-31	ba001a4f-4d90-457a-bb95-812bf34b52c8	Europe/Paris	amzl-dsl-onc8@amazon.fr	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DSF8	2020-08-18	2099-12-31	32671b47-8944-4122-be94-6e2c2f7f040f	America/Los_Angeles	SDS-US-DSL-DSF8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	NZMN	2020-11-16	2099-12-31	96479781-fa7f-4837-8cb4-cff0c34e8804	Asia/Kolkata	SDS-IN-DSL-NZMN-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	CA	DYV1	2021-08-11	2099-12-31	3594c7fa-1fc4-468e-8dba-c4a99ccb115d	America/Los_Angeles	AmazonCaDSLDYV1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	ISKK	2021-04-20	2099-12-31	c839b211-a873-43fc-8af2-558ec2df4a4e	Asia/Kolkata	AmazonInDSLISKKEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DPH7	2019-09-01	2099-12-31	4e441d70-8dd0-4768-983d-b49953a739ad	America/New_York	SDS-US-DSL-DPH7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
